physical_time, physical_step, observer_0_pressure, observer_1_pressure, observer_2_pressure, observer_3_pressure, observer_4_pressure, observer_5_pressure, observer_6_pressure, observer_7_pressure, observer_8_pressure, observer_9_pressure, observer_10_pressure, observer_11_pressure, observer_12_pressure, observer_13_pressure, observer_14_pressure, observer_15_pressure, observer_16_pressure, observer_17_pressure, observer_18_pressure, observer_19_pressure, observer_20_pressure
41.30309,4030,0.0000003957977,0.0000003281451,0.0000002667551,0.0000002197238,0.0000001752865,0.0000001364003,0.00000008481847,0.00000005106913,0.000000008188373,-0.00000003002129,-0.00000006450788,-0.00000009582857,-0.0000001264165,-0.0000001555048,-0.0000001717094,-0.0000001907043,-0.0000002220615,-0.0000002436115,-0.0000002757907,-0.0000003195563,-0.0000003816786
41.31018,4031,0.0000004766865,0.0000003878269,0.000000310197,0.0000002479044,0.0000001936637,0.0000001460516,0.0000001067909,0.0000000677876,0.00000002488572,-0.00000001182871,-0.00000004227828,-0.00000008075528,-0.0000001116375,-0.0000001330615,-0.0000001717522,-0.0000001967298,-0.0000002271037,-0.0000002663248,-0.0000003112629,-0.0000003790288,-0.000000463476
41.31727,4032,0.000000570771,0.0000004650552,0.000000370908,0.00000029452,0.000000235877,0.0000001777893,0.0000001279024,0.0000000896319,0.00000004478079,0.00000001282303,-0.00000003322382,-0.00000006928695,-0.0000001049017,-0.000000133787,-0.0000001691802,-0.0000002110274,-0.0000002657383,-0.0000003167634,-0.0000003769856,-0.0000004639702,-0.0000005733777
41.32436,4033,0.0000006869236,0.0000005625776,0.0000004506896,0.0000003654252,0.0000002880824,0.0000002271588,0.0000001710341,0.0000001149296,0.00000006377537,0.00000002130903,-0.00000002015684,-0.00000005559791,-0.00000009809255,-0.0000001411392,-0.0000001834886,-0.0000002397347,-0.0000003031342,-0.0000003796968,-0.0000004720789,-0.0000005807092,-0.0000007032234
41.33145,4034,0.0000008157825,0.000000678456,0.000000551761,0.0000004378454,0.0000003471455,0.0000002665002,0.0000002014528,0.0000001301198,0.0000000792632,0.00000002463424,-0.00000001847253,-0.00000006223175,-0.0000001102933,-0.0000001614029,-0.0000002156327,-0.0000002838111,-0.0000003677125,-0.0000004707119,-0.000000575444,-0.000000714935,-0.000000850564
41.33854,4035,0.0000009602126,0.000000800667,0.0000006581263,0.0000005242794,0.000000411236,0.000000311388,0.0000002256376,0.0000001560473,0.00000008919975,0.00000002708752,-0.00000001984271,-0.00000007931271,-0.0000001298163,-0.0000001974419,-0.0000002627815,-0.0000003496436,-0.0000004515363,-0.0000005697823,-0.0000006980035,-0.0000008538536,-0.000001016734
41.34563,4036,0.000001092545,0.0000009210124,0.0000007553732,0.0000006063327,0.0000004762928,0.0000003602235,0.0000002612456,0.0000001726164,0.00000009709862,0.00000003083108,-0.00000003626532,-0.0000000990714,-0.0000001674608,-0.0000002425934,-0.0000003343825,-0.0000004335468,-0.0000005475617,-0.0000006780623,-0.0000008243779,-0.000000998445,-0.000001177182
41.35272,4037,0.000001214777,0.000001032139,0.0000008502569,0.0000006900009,0.0000005392498,0.0000004127168,0.0000002976037,0.0000001895732,0.0000001047048,0.00000002814971,-0.00000005866605,-0.0000001388762,-0.0000002199053,-0.0000003078575,-0.0000004113422,-0.0000005304416,-0.0000006527005,-0.0000007961344,-0.0000009647225,-0.000001147742,-0.000001314817
41.35981,4038,0.000001306258,0.000001123008,0.0000009418984,0.0000007695784,0.000000604636,0.0000004680052,0.000000331896,0.0000002192465,0.0000001146539,0.00000001149531,-0.00000008076529,-0.000000179764,-0.0000002765518,-0.0000003851615,-0.0000004983139,-0.0000006294005,-0.0000007724148,-0.0000009230151,-0.000001091306,-0.000001261856,-0.000001432469
41.3669,4039,0.000001365166,0.000001193193,0.000001017124,0.0000008414215,0.0000006745215,0.0000005185683,0.0000003710985,0.0000002349401,0.0000001210423,0.000000001228234,-0.0000001123348,-0.0000002210731,-0.0000003447617,-0.0000004577696,-0.0000005913044,-0.0000007329807,-0.0000008844801,-0.000001041667,-0.000001204917,-0.000001362814,-0.000001522171
41.37399,4040,0.000001382407,0.000001232225,0.000001063701,0.0000008992598,0.0000007315767,0.0000005689574,0.0000004156833,0.0000002675595,0.0000001178336,-0.000000008019899,-0.0000001469553,-0.0000002656624,-0.0000004006139,-0.0000005414166,-0.0000006867085,-0.000000832689,-0.0000009838431,-0.000001147623,-0.000001292989,-0.000001434143,-0.000001563766
41.38107,4041,0.000001356228,0.000001232737,0.000001090442,0.0000009359736,0.0000007739603,0.0000006082701,0.0000004540099,0.0000002940002,0.0000001396351,-0.00000002149842,-0.0000001573343,-0.0000003136034,-0.0000004539474,-0.0000006058314,-0.0000007595708,-0.0000009105548,-0.000001063015,-0.000001206707,-0.000001351014,-0.000001473865,-0.000001573543
41.38816,4042,0.000001286145,0.000001195112,0.000001082651,0.0000009508057,0.0000007990895,0.000000639347,0.0000004786831,0.0000003141411,0.0000001425458,-0.00000001784709,-0.0000001756465,-0.0000003424875,-0.0000004977805,-0.0000006634774,-0.000000819268,-0.0000009723582,-0.000001120711,-0.000001253798,-0.000001374484,-0.000001474495,-0.00000152613
41.39525,4043,0.000001180951,0.000001118142,0.000001038138,0.0000009320534,0.0000007997354,0.0000006475724,0.000000487812,0.0000003183144,0.0000001444371,-0.00000002483971,-0.000000203039,-0.000000375077,-0.0000005384368,-0.0000007028999,-0.0000008629823,-0.000001007904,-0.000001149279,-0.000001267281,-0.000001356857,-0.00000141007,-0.000001436571
41.40234,4044,0.00000106614,0.00000102256,0.0000009626133,0.0000008699023,0.0000007586111,0.0000006170712,0.000000462791,0.000000300302,0.0000001224626,-0.00000005177035,-0.0000002231847,-0.0000003985564,-0.0000005637984,-0.0000007302454,-0.0000008834548,-0.000001019177,-0.000001140828,-0.000001229218,-0.000001292992,-0.000001327387,-0.000001337982
41.40943,4045,0.0000009281175,0.0000009102221,0.0000008568709,0.0000007794667,0.000000678603,0.0000005553437,0.0000004101512,0.0000002583637,0.00000008773026,-0.00000007812783,-0.0000002551968,-0.0000004199314,-0.000000585979,-0.0000007292738,-0.0000008697703,-0.0000009843834,-0.000001086643,-0.000001155871,-0.000001210119,-0.00000123309,-0.000001215958
