c81 format file for XV15 propeller airfoil
-26,0.4879,0.4879,0.487870034,0.487870034
-25,0.4720,0.4720,0.472016781,0.472016781
-24,0.4560,0.4560,0.4560086,0.4560086
-23,0.4398,0.4398,0.439841894,0.439841894
-22,0.4112,0.4235,0.423509855,0.423509855
-21,0.3434,0.3955,0.407000993,0.407000993
-20,0.2524,0.3306,0.390296924,0.390296924
-19,0.1628,0.2441,0.373368962,0.373368962
-18,0.0976,0.1591,0.352663092,0.356172855
-17,0.0212,0.0973,0.321546977,0.338640593
-16,0.0165,0.0220,0.28665811,0.320667659
-15,0.0130,0.0171,0.256083931,0.302093609
-14,0.0106,0.0133,0.235471373,0.284259859
-13,0.0092,0.0107,0.175464217,0.272269047
-12,0.0085,0.0092,0.169346176,0.267856233
-11,0.0081,0.0084,0.160799411,0.27046707
-10,0.0079,0.0081,0.143549745,0.27598099
-9,0.0077,0.0078,0.112842894,0.22595524
-8,0.0076,0.0076,0.077038535,0.2196742
-7,0.0075,0.0075,0.04729109,0.209675452
-6,0.0075,0.0075,0.027067828,0.17757041
-5,0.0075,0.0075,0.047605454,0.209675452
-4,0.0076,0.0076,0.078637712,0.2196742
-3,0.0077,0.0078,0.119807542,0.27595524
-2,0.0079,0.0081,0.164017597,0.26592292
-1,0.0081,0.0084,0.196687674,0.225634093
0,0.0084,0.0091,0.213121302,0.16598017
1,0.0087,0.0109,0.221479127,0.104450334
2,0.0091,0.0146,0.277977152,0.061124411
3,0.0095,0.0211,0.267744871,0.051859798
4,0.0100,0.0311,0.228292769,0.055852531
5,0.0105,0.0451,0.174041527,0.06412359
6,0.0110,0.0629,0.127097341,0.078491426
7,0.0116,0.0829,0.108718089,0.099916171
8,0.0123,0.1017,0.12735895,0.12735895
9,0.0129,0.1158,0.157719808,0.157719808
10,0.0136,0.1251,0.187591385,0.187591385
11,0.0144,0.1318,0.21503316,0.21503316
12,0.0154,0.1879,0.239701003,0.239701003
13,0.0171,0.1994,0.262045608,0.262045608
14,0.0198,0.2238,0.282674029,0.282674029
15,0.0235,0.2596,0.302093609,0.302093609
16,0.0785,0.2996,0.320667659,0.320667659
17,0.1033,0.3344,0.338640593,0.338640593
18,0.1638,0.3562,0.356172855,0.356172855
19,0.2470,0.3734,0.373368962,0.373368962
20,0.3319,0.3903,0.390296924,0.390296924
21,0.3957,0.4070,0.407000993,0.407000993
22,0.4235,0.4235,0.423509855,0.423509855
23,0.4398,0.4398,0.439841894,0.439841894
24,0.4560,0.4560,0.4560086,0.4560086
25,0.4720,0.4720,0.472016781,0.472016781
26,0.4879,0.4879,0.487870034,0.487870034
27,0.5036,0.5036,0.503569722,0.503569722
28,0.5191,0.5191,0.519115645,0.519115645
30,0.5497,0.5497,0.549740162,0.549740162
40,0.6927,0.6927,0.692713568,0.692713568
50,0.8160,0.8160,0.81601364,0.81601364
60,0.9160,0.9160,0.916008723,0.916008723
70,0.9897,0.9897,0.98968153,0.98968153
80,1.0348,1.0348,1.03479898,1.03479898
90,1.0500,1.0500,1.049991874,1.049991874
100,1.0348,1.0348,1.03479898,1.03479898
110,0.9897,0.9897,0.98968153,0.98968153
120,0.9160,0.9160,0.916008723,0.916008723
130,0.8160,0.8160,0.81601364,0.81601364
140,0.6927,0.6927,0.692713568,0.692713568
150,0.5497,0.5497,0.549740162,0.549740162
160,0.3903,0.3903,0.390296924,0.390296924
170,0.1876,0.1876,0.187591385,0.187591385
180.00,0.0500,0.0500,0.05,0.05
,moments polar would go below but are unused,,,
